"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"natrium";0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"natriuma";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"natrudziä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"natryskowy";0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"natrzeä‡";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"natura";0;2;0;0;0;0;0;1;3;0;2;1;0;0;2;0;64;0;1;15
"naturalniej";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"naturalnoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"naturalny";0;0;1;1;0;2;0;0;0;4;5;2;0;1;18;1;5;0;0;1
"natychmiast";0;2;4;2;7;1;0;5;3;0;1;0;0;1;0;1;5;3;1;0
"natychmiastowy";0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;2;0;0;0
"nauczaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"nauczyä‡";0;0;0;0;0;0;0;1;5;2;1;0;1;1;1;0;4;0;2;0
"nauczyciel";0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;5;1;0;0
"nauczycielka";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0
"nauk";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
"nauka";0;0;0;0;0;0;0;0;5;5;2;0;0;5;8;0;7;0;0;10
"naukowiec";0;0;0;0;0;0;0;0;7;2;0;0;0;0;31;0;0;1;0;0
"naukowo";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
"naukowy";0;0;5;10;1;1;1;0;1;4;0;0;0;2;10;0;1;1;4;5
"nauvoo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"naval";0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
"nawa";0;0;0;0;0;0;0;14;0;0;0;0;3;0;0;0;0;0;0;0
"nawadniaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"nawaĺ‚nica";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"nawaliä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"nawăłz";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nawarstwiaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"nawiä…zaä‡";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"nawiä…zujä…c";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nawiä…zywaä‡";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"nawiaä‡";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nawiedzajä…c";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"nawiedzeni";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nawiedzony";0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"nawigacja";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"nawigacyjny";0;0;2;3;1;12;0;0;0;0;0;0;0;0;3;2;0;0;0;0
"nawigator";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"nawijaä‡";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"nawoĺ‚ywaä‡";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0
"nawracaä‡";1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nawrot";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nawyczka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"nawyczyniaä‡";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nawyk";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"nawykowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"nawyprawiaä‡";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nawzajem";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;1;0
"nazad";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"nazajutrz";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"nazbieraä‡";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"nazbyt";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"nazista";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
"naznaczyä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"naznosiä‡";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nazwa";0;0;2;1;1;0;1;0;1;0;0;1;0;6;5;1;0;3;1;1
"nazwaä‡";0;0;0;0;0;2;0;0;4;0;1;1;0;3;10;0;2;0;2;0
"nazwisko";0;1;1;0;1;0;0;1;1;0;1;2;0;1;0;1;1;1;0;5
"nazywaä‡";0;0;5;0;1;0;2;0;11;3;5;1;0;12;12;4;5;3;3;0
"neandertalczyk";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"negocjacyjny";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nejonu";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"nektar";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0
"nelsoĺ„ski";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"nemesis";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nemo";0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
"neodemokracji";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neolityczny";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"neonatalnej";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"neonatologiczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"neonikotyny";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neopeta";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neopetem";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neoszybä…";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neoszybä™";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neoszyby";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nepalu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"neptun";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"neptuna";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
"nerka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
"neron";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"nerw";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"nerwăłwa";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"nerwokonektor";0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nerwokonektorami";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nerwokonektorze";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nerwowy";0;0;1;3;0;1;1;0;0;0;0;4;0;0;3;0;0;0;0;0
"nerwy";0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"neseser";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"neseserek";0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
"neseserkä™";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"nestor";0;0;0;0;0;0;0;8;0;0;0;0;1;0;1;0;0;0;0;0
"nestorowy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"neuf";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"neurobiolog";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"neurobiologia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"neurochemiczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"neurodopaminelem";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neurodopaminelu";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neuron";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"neuronowy";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neuroprzekaĺşnik";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"neuroprzekaĺşnikowej";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"neurospora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"neurosteroidăłw";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"neutralny";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"neutron";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"newralgia";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"newsletter";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"ngc";0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niä…";3;4;1;5;10;3;6;0;8;5;3;4;2;3;4;1;5;21;2;2
"niä‡";0;0;0;0;0;2;0;0;0;0;0;1;0;0;4;0;0;0;0;0
"niaĺ„czyä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"niania";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niby";9;3;0;0;2;1;0;0;0;1;0;2;2;0;0;0;1;0;0;0
"nibyprzestrzeni";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nicoĺ›ä‡";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niczego";1;0;1;2;1;1;0;1;12;5;1;2;0;1;2;1;7;4;6;0
"niczemu";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"niczyim";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"niczyjä…";0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"niczyjej";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"niczym";0;0;6;3;7;10;0;0;10;1;0;0;0;2;7;2;5;3;2;1
"nieaktywowany";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niebaczny";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"niebasufitu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"niebawem";0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3
"niebezpieczeĺ„stwo";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2
"niebianăłw";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"niebianin";0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0
"niebieski";1;5;0;0;0;0;0;4;5;0;3;0;0;0;4;0;1;2;0;0
"niebiesko";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0
"niebios";0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
"niebiosy";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"niebo";2;3;0;0;0;0;4;20;11;0;0;8;7;0;5;1;2;2;3;0
"nieboĺľä™";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"nieborak";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"nieboskĺ‚on";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"nieboszczka";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"nieboszczyk";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"nieboszka";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niebotyczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"niebranie";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"niech";7;3;1;4;0;0;0;20;0;1;4;9;14;1;1;0;14;2;1;0
"niechaä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"niechaj";0;0;0;0;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0
"niechä™ä‡";0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;4;0;0;1
"niechby";1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"niechcä…cy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"niechcenie";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niechĺľe";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"niechlujny";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"niechodzenie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"niechta";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niechybny";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"nieciekawie";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niecierpliwoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"nieco";9;0;10;10;15;3;0;0;4;4;2;11;1;16;14;0;0;5;4;1
"niecofniä™ty";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"niecofniony";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"niecoĺ›";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nieczä™sto";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"niedawno";0;0;0;0;0;0;0;0;0;1;1;0;0;2;4;0;0;0;1;0
"niedbalszym";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"niedĺşwiedĺş";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"niedĺşwiedziăłwka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"niedobăłr";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"niedobrze";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niedogodnoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"niedogolony";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niedokĺ‚adnoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"niedokoĺ„czony";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"niedoĺ‚ä™ga";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"niedoĺ‚ä™stwo";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"niedoĺ›wiadczony";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"niedoĺľywienie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"niedomagaä‡";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"niedomăłwienie";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"niedopeĺ‚niony";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"niedopitä…";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niedoskonaĺ‚oĺ›ä‡";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"niedospanie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"niedostatek";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"niedostä™pnoĺ›ä‡";0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
"niedoszĺ‚y";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"niedowiarek";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"niedowierzanie";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
"niedziela";0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
"niefilozoficznoĺ›ci";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"niegdyĺ›";0;0;0;1;1;1;0;0;0;0;2;5;1;0;0;0;2;0;0;0
"niego";7;4;7;4;10;5;7;8;1;0;6;5;4;0;16;10;15;13;18;14
"nieistniejä…cy";0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0
"nieistnienie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"niejaki";0;0;4;3;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
"niejako";0;0;1;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0
"niejeden";1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"niekiedy";1;5;0;1;0;1;0;0;0;0;5;0;0;0;5;0;0;0;0;1
"niekoĺ„czä…cy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"niekontrolowany";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"niekorzyĺ›ä‡";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"niektăłry";1;2;0;1;1;1;0;0;7;4;1;4;0;12;18;2;2;0;1;0
"niektoĺ›";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nieĺ›ä‡";1;4;0;0;0;1;1;5;2;0;0;1;1;1;3;0;0;1;0;0
"nieĺ›cisĺ‚oĺ›ä‡";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"nieĺ›miaĺ‚o";1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"nieĺ›miaĺ‚oĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"nieĺ›miertelnoĺ›ä‡";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"nieĺ›wiadom";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"nieĺ›wiadomie";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0
"nieĺ›wiadomoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"nieleczony";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"nieledwie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"nielegalnoĺ›ä‡";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nielicencjonowany";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"nieĺľyw";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"niels";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"nieĺşle";0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0
"niemajä…ca";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"niemajä…cych";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niemal";0;0;9;5;9;9;0;0;1;2;0;1;0;4;23;2;0;3;2;1
"niemaĺ‚o";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"niemcăłw";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"niemcy";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"niemczech";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1
"niemen";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"niemiecki";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3
"niemieszczä…cy";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"niemna";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"niemnie";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"niemniej";0;0;0;0;1;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0
"niemoc";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"niemoĺľliwoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"niemoĺľliwy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"niemowlak";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"niemowlä™";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"niemrawy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"niemu";0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;2;0;1;3
"niemy";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"nienaleĺľä…cy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"nienawidziä‡";0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;2;0;0;0
"nienawiĺ›ä‡";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;1;0
"nienumerowany";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"nieobecnoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
"nieobrobiony";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"nieobsadzony";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"nieoczekiwanie";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"nieoczekiwany";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
"nieodesĺ‚anie";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"nieodkĺ‚adanie";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"nieodkryty";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"nieodĺ‚ä…czny";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"nieodostä™pny";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"nieodparte";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"nieograniczony";0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"nieokreĺ›lony";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"nieokryty";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"nieomal";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
"nieomylnoĺ›ä‡";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"nieopodal";0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nieoznaczonoĺ›ä‡";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nieoznaczony";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"niepewnoĺ›ä‡";0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"niepobielony";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"niepodlegajä…cy";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niepodlegĺ‚oĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"niepodobna";0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
"niepodpadajä…cy";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niepodzielnoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"niepojä™cie";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"niepojä™ty";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"niepokăłj";0;1;0;2;0;0;1;1;0;0;2;0;0;0;1;0;3;0;1;0
"niepokoiä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0
"niepokojä…cy";0;0;1;1;1;0;0;0;0;0;0;0;0;1;3;2;1;1;1;0
"nieporuszajä…cy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"nieposprzä…tany";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niepotrafiä…cy";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niepotwierdzony";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niepowodzenie";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
