"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"obserwując";0;0;0;0;2;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0
"obszar";0;0;4;10;0;1;0;0;19;0;0;0;0;4;5;0;0;0;0;0
"obszerny";0;1;0;0;0;0;0;1;0;0;1;3;0;0;1;0;0;0;0;0
"obu";1;1;0;1;0;0;0;0;0;0;0;4;0;0;5;1;2;1;2;1
"obudzić";0;0;1;0;0;2;0;1;0;0;1;0;0;0;5;4;0;0;2;0
"oburzyć";0;1;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;1;0;0
"obywatel";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;0;0;1
"ocalić";0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;1;0;0;0
"ocean";0;0;0;1;1;0;0;2;2;0;0;0;1;1;5;0;0;0;0;0
"oceniać";0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;1
"ocenić";0;0;3;0;0;0;1;0;3;0;0;0;0;0;3;0;0;0;0;0
"ochota";0;0;1;1;2;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0
"oczach";1;0;1;1;1;0;1;0;3;0;2;7;0;1;2;1;0;0;1;3
"oczami";3;0;0;3;0;1;1;0;0;3;1;12;1;0;0;1;0;0;1;0
"oczekiwać";0;1;2;0;1;0;1;0;0;0;0;1;0;0;2;0;1;0;1;0
"oczu";0;1;2;0;0;1;2;3;2;1;0;6;1;1;2;1;0;0;0;0
"oczyma";0;0;0;0;0;0;0;4;0;0;2;0;1;0;0;0;1;0;0;0
"oczyścić";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"oczyszczać";0;2;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;1;0
"oczywisty";0;0;1;7;9;1;0;0;26;1;0;0;1;9;12;3;3;2;1;0
"odbicie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;2
"odbierać";0;1;1;0;1;0;2;1;5;0;1;0;0;1;2;0;2;0;1;0
"odbijać";0;0;0;0;0;0;2;1;5;0;0;1;0;0;0;0;0;0;1;0
"odbywać";0;1;0;0;2;0;0;0;1;0;0;1;0;0;5;0;0;0;0;0
"odchodzić";0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;1;1;0;0
"odciąć";0;0;0;0;0;0;0;0;0;0;1;0;2;0;8;0;0;2;0;0
"odcień";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;0
"odcinek";0;0;0;0;0;0;0;0;4;1;0;0;0;1;3;0;0;0;0;0
"odczuć";0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0
"odczuwać";0;0;0;0;0;0;0;0;3;1;0;0;0;1;3;0;5;0;0;1
"odczytać";0;0;0;1;1;1;0;0;0;0;0;0;0;1;3;0;1;0;1;0
"odczytywać";0;0;0;0;0;0;0;0;2;1;1;0;0;2;1;0;0;0;0;0
"oddać";3;0;0;0;0;0;0;5;0;0;3;0;2;0;1;0;6;2;1;0
"oddalać";0;0;0;0;0;0;1;0;13;0;0;1;0;0;1;0;1;0;0;0
"oddalić";0;0;1;0;0;0;3;2;5;0;0;2;2;0;1;0;0;0;0;0
"oddawać";0;0;0;0;0;0;0;1;2;0;0;0;0;1;4;1;2;0;1;3
"oddech";1;0;1;1;1;0;1;0;0;0;0;3;0;0;2;0;0;1;1;0
"oddychać";0;0;0;0;0;0;0;0;5;0;1;1;0;0;5;0;2;0;1;0
"oddział";0;8;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;1
"oddziaływać";0;0;0;0;2;0;0;0;7;0;0;0;0;0;4;0;1;0;0;0
"oddzielać";1;0;0;0;1;0;0;1;0;0;0;0;0;0;2;1;2;1;0;0
"ode";1;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;2;0
"odebrać";1;1;0;1;1;0;0;2;2;0;1;0;0;0;1;0;0;0;0;0
"odegrać";0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0
"odejść";0;3;1;7;2;0;0;1;0;0;0;0;1;1;2;2;4;0;0;0
"odepchnąć";0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0
"odeprzeć";0;15;1;0;7;0;2;1;0;0;11;4;0;0;2;1;0;0;2;0
"oderwać";0;1;0;1;1;2;4;0;1;1;0;0;0;3;7;2;0;1;0;0
"odezwać";0;10;0;2;6;6;9;0;0;0;5;1;0;0;0;2;0;2;5;0
"odgłos";0;0;0;0;0;0;0;3;0;0;1;0;0;0;2;0;1;0;2;0
"odgrywać";0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;1;0;0;0;4
"odkąd";0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
"odkryć";0;1;2;2;0;0;0;1;3;1;0;2;0;6;11;0;0;1;2;0
"odkrycie";0;0;0;0;0;0;0;0;3;2;0;0;0;5;1;0;0;0;0;0
"odkrzyknąć";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0
"odłamek";0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;1;0;0;0;0
"odlecieć";0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0
"odległość";0;2;3;0;0;2;1;0;8;4;0;2;0;4;1;0;0;2;5;3
"odległy";0;0;0;0;1;4;3;1;9;1;0;0;0;1;6;3;0;1;4;0
"odłożyć";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0
"odmawiać";1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;0;1
"odmienny";0;0;1;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;2
"odmówić";0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;1;0
"odnaleźć";0;0;2;2;0;0;0;0;0;1;0;0;0;2;2;0;0;1;1;1
"odnieść";0;1;0;1;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0
"odnosić";0;1;0;1;0;0;0;2;1;0;0;0;0;1;2;0;0;0;1;0
"odpocząć";1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"odpoczywać";0;1;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;0;0
"odpowiadać";1;2;0;1;1;3;0;1;6;1;3;4;0;12;9;1;0;0;0;5
"odpowiedni";0;0;0;3;0;0;0;0;6;1;1;0;0;5;17;1;4;0;0;2
"odpowiednik";0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;1;0
"odpowiedź";0;0;0;1;0;1;0;0;5;2;0;4;0;1;12;0;2;3;1;1
"odpowiedzialny";0;0;1;0;2;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0
"odpuścić";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0
"odrobina";0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"odrobinę";0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;3;0
"odróżnić";0;1;3;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"odruchowy";0;0;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"odrywać";0;0;0;0;0;1;0;0;0;0;1;0;0;1;3;0;0;0;0;0
"odrzekł";1;1;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0;0
"odrzucić";1;0;1;0;1;1;0;1;1;0;0;1;0;1;2;0;0;2;1;0
"odsunąć";1;0;0;1;1;1;2;0;0;0;0;0;0;0;3;0;0;1;0;0
"odtąd";0;1;0;0;0;0;0;2;0;0;0;0;2;3;1;0;0;0;0;0
"odtworzyć";0;0;0;1;2;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0
"odwaga";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
"odważny";0;1;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0
"odwracać";1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0;0;0
"odwracając";0;0;0;0;1;1;1;0;0;0;0;2;0;1;0;0;0;0;0;0
"odwrót";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;1;0;23
"odziać";1;1;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"odziedziczyć";0;0;0;0;0;0;1;0;0;0;2;2;0;0;1;0;0;0;0;0
"odzyskać";0;0;0;0;3;2;0;0;0;1;0;0;1;0;2;2;0;0;3;0
"odzywać";0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;0;0
"ofiara";0;2;0;0;0;0;0;12;0;0;0;0;1;0;1;0;0;1;3;1
"oficer";0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;2;1
"oficjalny";0;0;3;3;1;1;0;0;2;0;0;0;0;0;9;0;0;1;0;0
"ogarnąć";1;0;0;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0
"ogarniać";2;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;2;1;0;0
"ogień";3;0;0;1;1;0;1;3;0;0;0;0;1;5;1;0;4;10;4;1
"oglądać";0;0;1;0;0;0;0;0;2;0;1;0;0;8;4;0;1;0;4;0
"oglądając";0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;2;0
"ogłosić";0;0;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4
"ognisty";0;0;0;1;0;0;0;0;0;0;1;3;1;0;0;0;2;0;0;0
"ogół";0;1;0;1;0;0;0;0;0;0;1;0;0;0;3;0;3;0;0;0
"ogóle";0;0;1;0;0;0;1;0;15;1;0;1;0;0;10;1;8;1;0;2
"ogolić";0;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"ogólny";0;0;0;0;0;0;0;0;7;0;1;1;0;0;0;1;1;3;1;1
"ogon";1;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0
"ograniczenie";0;0;2;0;3;0;0;0;1;1;0;0;0;2;4;1;0;0;1;0
"ograniczyć";0;0;1;1;2;0;1;0;8;1;0;0;0;1;1;1;1;0;2;2
"ogrom";0;0;1;1;0;0;0;0;2;1;0;0;1;0;0;0;1;0;0;0
"ogromny";10;6;1;0;0;0;0;3;17;1;4;6;0;3;1;0;0;0;0;2
"ojcowski";0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
"ojcze";0;5;0;0;2;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0
"ojczysty";0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1
"ojczyzna";0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;7
"okaz";0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
"okazać";0;0;2;1;2;0;0;1;5;4;0;1;0;0;6;0;4;0;1;0
"okazały";0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
"okazja";0;0;1;0;3;0;1;0;1;2;1;1;0;0;4;0;0;1;1;0
"okazywać";0;0;0;0;1;0;0;0;0;6;1;1;0;2;3;0;6;0;0;1
"okładka";0;0;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"okno";6;0;0;0;2;0;0;0;0;1;22;22;0;0;6;1;0;1;1;0
"oko";1;0;2;0;0;0;0;4;14;2;6;7;1;5;5;0;1;1;1;2
"okolica";0;3;0;0;0;0;3;0;0;1;2;3;0;0;3;0;0;2;0;0
"okoliczność";0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;1
"około";0;2;3;1;2;0;0;0;10;1;7;3;0;1;28;0;2;0;2;1
"okrągły";0;0;0;1;0;0;0;1;2;0;0;11;0;2;0;0;1;0;0;0
"okres";0;0;0;2;0;0;0;0;0;0;0;0;0;2;25;1;3;0;0;2
"określać";0;0;0;2;0;0;0;0;3;1;0;0;0;1;7;0;0;0;0;0
"określić";0;0;2;0;3;0;1;0;9;1;0;0;0;6;22;0;1;0;0;2
"okręt";0;1;1;6;1;1;0;18;1;0;0;0;5;0;1;0;1;1;4;2
"okropny";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0
"okrutny";0;0;0;0;0;0;1;5;0;0;0;0;1;0;0;0;0;1;0;0
"okryć";1;0;0;0;0;0;0;2;0;0;0;7;1;0;0;0;3;0;0;1
"olbrzym";0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0
"olbrzymi";1;3;0;1;1;1;1;0;0;0;0;0;0;0;2;1;0;4;5;1
"oni";0;4;2;3;0;1;3;0;0;0;0;5;3;3;2;2;4;2;5;0
"opadać";5;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
"opanować";0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;1;2;1;0;0
"oparty";0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0
"opcja";0;0;4;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0
"operacja";0;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"operować";0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
"opieka";0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;1;0;0;0
"opierać";1;0;0;0;0;1;2;1;3;1;1;1;0;1;6;0;1;0;0;3
"opinia";0;0;0;0;0;0;1;0;0;3;0;0;0;0;1;0;1;0;0;0
"opisać";0;0;1;0;0;0;0;0;1;0;0;0;0;1;6;1;0;0;0;3
"opisywać";0;0;0;0;0;0;0;0;2;2;1;0;0;2;3;0;0;0;0;5
"opowiadać";0;0;0;0;0;0;0;0;1;1;0;4;0;1;1;0;1;0;1;4
"opowiadanie";0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;11
"oprzeć";0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;2;1;3;1
"opuścić";4;0;0;2;0;0;1;1;2;0;1;2;0;0;1;2;1;2;1;0
"opuszczać";0;1;0;1;0;0;0;0;0;0;0;3;0;0;2;1;0;1;0;0
"orbita";0;0;2;0;1;0;4;0;3;0;0;0;0;0;3;0;0;2;5;0
"orbitować";0;0;0;0;0;1;0;0;2;1;0;0;0;0;1;0;0;0;0;0
"organiczny";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1
"organizacja";0;3;0;0;0;0;0;0;1;0;0;0;0;3;0;1;0;2;0;0
"organizm";0;0;2;1;0;0;0;0;2;1;0;0;0;0;44;0;2;1;2;0
"orientować";0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"oryginalny";0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;1;1;1
"osi";1;0;0;0;0;0;0;0;0;0;0;0;0;7;6;2;0;1;1;0
"osiągnąć";0;0;2;0;0;0;0;0;5;0;0;0;0;1;2;0;2;0;0;2
"osiągnięcie";0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;2
"osiedlać";0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
"osiem";1;0;1;0;0;0;0;1;7;1;1;2;0;7;2;3;0;1;0;0
"ośmiu";0;1;0;1;0;0;0;0;4;0;0;0;0;1;2;0;0;1;0;0
"ósmy";0;0;0;0;0;0;4;0;0;0;1;0;0;0;1;2;0;0;0;0
"osobisty";0;0;2;1;1;0;0;0;0;0;0;1;0;0;4;1;0;1;0;3
"osobliwy";0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0
"osobny";0;0;0;0;0;0;0;1;4;0;0;0;1;1;3;0;1;0;0;1
"ostateczny";0;1;0;0;2;1;0;0;1;1;1;0;0;0;9;0;0;0;0;0
"ostrożny";1;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;1;2;1;0
"ostry";1;0;0;0;1;0;3;2;0;0;0;5;0;2;0;3;0;2;1;1
"ostrzec";0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0
"ostrzeżenie";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0
"oświadczyć";0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;3;1;0
"oświecić";0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
"oświetlać";0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;2;0;0;0;0
"oświetlić";0;0;0;0;0;0;0;0;3;0;0;1;0;0;4;0;0;2;2;2
"oszczędzać";0;1;0;0;0;0;0;1;0;0;0;1;0;0;3;0;0;0;0;0
"otaczać";0;2;0;1;1;0;0;0;3;0;0;0;0;2;1;1;3;0;1;1
"otoczenie";0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;1;0;0;0
"otoczyć";0;3;0;0;1;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0
"otóż";0;1;0;0;0;0;0;0;0;1;3;1;3;1;0;0;0;0;0;3
"otrzymać";0;0;2;3;0;0;0;1;2;3;1;0;0;5;1;0;1;2;0;1
"otrzymywać";0;1;0;0;1;0;0;0;1;2;1;0;0;2;5;0;1;0;0;1
"otwarcia";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"otwarty";3;0;2;0;0;6;2;0;0;0;0;4;0;0;0;0;0;4;1;2
"otwierać";0;0;0;0;0;0;0;1;2;0;5;1;0;0;2;3;0;1;0;0
"otwierając";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0
"otworzyć";0;0;0;5;2;0;3;0;3;0;0;5;4;0;1;3;0;9;7;0
"owa";0;0;0;0;3;0;0;0;8;0;0;0;0;1;2;0;1;0;0;1
"owca";4;1;0;0;0;0;0;1;0;0;0;0;1;8;0;1;0;0;0;0
"owe";0;0;0;2;1;0;0;1;7;1;0;0;0;4;0;0;1;0;0;0
"owej";0;0;0;2;0;1;0;0;4;1;0;0;0;2;1;0;0;0;0;1
"owi";0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0
"owoc";0;1;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0
"owszem";0;0;0;0;1;0;1;0;5;0;0;1;0;0;0;2;9;1;1;0
"owym";1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1
"oznaczać";0;0;2;3;1;0;1;1;16;3;3;0;0;11;6;2;1;3;2;0
"oznaczyć";0;2;0;1;0;0;0;0;0;0;0;0;0;3;2;0;0;1;0;1
"oznajmić";0;0;4;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"oznaka";0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0
"ożyć";0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0
"pachnieć";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;3;1;0
"padać";3;2;0;0;0;0;0;2;0;0;1;1;0;3;1;1;1;0;0;1
"pałac";0;2;0;0;0;1;0;2;1;1;0;0;1;0;0;0;3;0;0;0
"palce";0;0;4;1;3;3;2;0;0;0;1;0;0;3;2;2;0;3;3;0
"palec";1;1;0;1;1;0;0;0;0;0;2;2;0;2;1;2;0;2;1;0
"palić";2;1;0;1;0;0;0;2;1;0;4;0;0;0;0;2;1;0;0;0
"pamięć";0;1;3;0;1;1;1;3;0;0;2;1;5;0;6;0;6;0;0;2
"pamiętać";0;2;4;2;4;2;0;0;5;3;12;0;1;0;4;1;19;0;3;0
"pan";0;3;0;0;0;0;3;1;0;0;0;1;1;0;0;0;0;1;0;0
"pana";0;7;5;2;0;0;0;2;0;0;10;13;0;0;1;1;0;0;3;0
"panel";0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;12;1;0
"panem";0;1;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;1;1;0
"pani";1;1;1;12;0;0;2;0;0;1;0;49;0;3;5;1;0;27;1;0
"panie";2;4;1;2;4;1;2;0;0;0;13;11;0;0;0;0;0;1;0;0
"panienka";1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0
"panika";0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;1;0;2;0;0
"panować";0;1;0;1;0;0;0;1;1;0;0;0;3;0;3;0;0;2;0;1
"pański";2;0;1;0;0;0;0;0;0;0;4;1;1;0;0;1;0;0;0;0
"państwa";0;0;0;8;0;0;0;0;0;2;0;2;0;1;1;0;8;0;0;9
"państwo";0;0;0;2;0;0;0;0;2;1;0;0;0;0;0;0;2;0;0;1
"państwowy";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1
"panu";1;0;2;2;0;0;0;2;0;0;4;2;0;0;0;0;0;0;0;0
"panujący";0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0;1
"papier";0;0;2;5;0;1;0;0;0;2;3;2;0;1;3;0;0;3;0;0
"para";2;1;0;0;0;0;0;0;5;0;2;3;0;0;0;0;0;1;0;0
"parę";2;1;0;0;0;0;0;0;2;3;9;3;1;0;1;0;0;0;1;1
"park";0;0;0;0;0;0;1;0;1;1;0;0;0;2;0;1;0;0;0;0
"paru";0;0;0;0;0;0;1;0;0;1;2;1;0;0;1;1;0;0;1;1
"pasać";1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;1;3;0
"pasażer";0;0;0;0;2;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0
"paść";2;1;0;0;0;0;0;2;0;1;1;0;2;0;1;0;1;1;0;0
"pasek";0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0
"pasem";1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;3;0;0;0;0
"pasie";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0
"pasować";0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;3;1;0
"pasy";1;4;1;1;1;1;6;0;0;0;0;1;0;2;0;0;0;1;3;0
"patrzeć";0;2;0;1;0;0;1;1;2;1;1;7;0;0;3;1;1;0;0;1
"pchnąć";0;0;1;2;0;0;1;0;0;0;0;0;2;0;0;1;0;1;2;0
"pędzić";1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;2;1;1;0;2
"pęk";2;0;0;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0
"pękać";0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0
"pełen";0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;3
"pełnia";0;0;1;1;0;0;0;0;1;0;0;0;0;0;8;0;0;1;0;1
"pełnić";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
"percepcja";0;0;0;0;4;0;0;0;1;2;0;0;0;0;3;0;0;0;0;0
"period";0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"personal";0;0;3;3;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"personala";0;0;4;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"personel";0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
"perspektywa";0;0;1;0;0;1;0;0;13;0;0;0;0;1;3;1;0;0;1;0
"pewien";0;0;0;1;0;0;0;0;4;2;1;0;0;3;10;1;4;0;0;1
"pewna";0;1;0;0;0;1;1;1;0;0;0;0;0;0;2;1;1;0;0;0
"pewną";0;0;1;1;0;1;0;0;4;0;0;0;0;1;4;0;0;0;0;1
"pewne";0;0;2;1;3;0;0;0;5;0;0;0;1;1;3;0;2;0;1;3
"pewnego";0;1;0;0;0;0;0;0;2;0;2;0;0;2;14;0;2;0;0;0
"pewnej";0;0;0;0;0;0;0;0;2;0;1;0;0;1;2;0;1;0;0;0
"pewno";0;0;3;1;0;1;0;0;6;0;0;7;1;0;6;0;0;0;1;2
"pewność";0;0;3;1;2;0;1;0;1;2;2;0;1;3;4;1;2;0;0;2
"pewnych";0;1;0;1;0;0;0;0;1;0;0;0;0;1;2;0;1;0;0;1
"pewnym";0;1;0;0;1;0;0;0;5;4;0;2;0;0;5;0;6;0;0;1
"piasek";0;11;0;1;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0
"piaszczysty";2;1;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0
"piąta";0;1;0;0;1;0;0;0;0;0;1;0;0;2;3;0;1;0;0;0
"pić";2;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;1;0
"picie";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0
"pięć";0;0;0;0;1;2;0;0;6;5;0;0;0;13;7;6;0;7;4;0
"pięćdziesiąt";1;1;0;0;0;0;0;0;0;2;3;0;0;1;2;4;0;1;2;0
"pięćdziesięciu";0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;0
"piechotą";0;1;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0
"pięciu";0;1;1;0;1;0;0;0;2;2;2;0;0;3;2;1;0;2;2;0
"piękność";0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;2;0;0;0
"pieniądz";0;1;0;0;0;0;2;0;0;0;1;1;0;0;2;2;1;0;5;1
"pierś";1;5;0;2;0;0;1;8;0;0;2;9;1;1;2;1;1;2;1;0
"pierścień";0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;0;1;30;0
"pierwej";0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;0;0;0;0;1
"pierwotny";0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;1;0
"pierwsze";0;0;3;3;3;3;0;0;4;3;1;2;0;3;4;2;3;0;0;0
"pierwszego";0;1;0;0;2;1;4;0;0;1;0;1;0;1;8;0;0;1;1;1
"pies";11;1;1;0;0;1;0;3;1;0;3;1;0;0;1;1;1;1;0;3
"pięść";0;0;0;1;1;1;1;0;0;0;3;0;0;0;1;2;0;2;0;0
"pieszy";0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;1;0;0;1
"piętnaście";0;0;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0
"piętnasty";0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
"piętro";0;2;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0
"piła";1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0
"pilnować";4;2;0;0;0;0;0;0;0;0;1;1;1;1;3;1;0;2;2;0
"pilny";1;2;0;0;0;0;0;0;0;1;0;2;0;0;2;0;1;0;0;0
"pilot";0;0;4;2;3;4;1;0;3;0;0;0;0;0;2;0;0;2;1;0
"piramida";0;1;0;0;0;0;0;0;0;2;0;0;0;5;0;0;1;0;0;0
"pisać";0;0;0;0;0;0;0;0;0;5;5;0;0;0;10;0;4;0;0;5
"pisarz";0;9;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;4
"płacić";0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
